SaleID,Date,CustomerID,ProductID,Quantity,Channel,City
S00361,2024-03-05,CUST-104,PROD-029,14,E-commerce,Karawang
S00362,2024-08-21,CUST-181,PROD-016,27,E-commerce,Garut
S00363,2024-03-21,CUST-105,PROD-006,427,Distributor,Sukabumi
S00364,2024-02-07,CUST-104,PROD-014,8,E-commerce,Karawang
S00365,2024-03-22,CUST-192,PROD-002,95,Traditional Trade,Cirebon
S00366,2024-09-22,CUST-173,PROD-025,77,Modern Trade,Depok
S00367,2024-11-18,CUST-177,PROD-031,110,Traditional Trade,Bogor Kab.
S00368,2024-11-10,CUST-147,PROD-013,4,E-commerce,Bandung
S00369,2024-05-02,CUST-124,PROD-018,18,E-commerce,Garut Kab.
S00370,2024-08-27,CUST-199,PROD-017,67,Traditional Trade,Tasikmalaya
S00371,2024-03-12,CUST-081,PROD-028,189,Modern Trade,Sumedang
S00372,2024-04-04,CUST-193,PROD-012,120,Modern Trade,Tasikmalaya Kab.
S00373,2024-11-30,CUST-037,PROD-035,240,Distributor,Indramayu
S00374,2024-01-05,CUST-121,PROD-022,45,E-commerce,Bogor
S00375,2024-02-02,CUST-070,PROD-039,144,Traditional Trade,Majalengka
S00376,2024-03-13,CUST-154,PROD-001,441,Distributor,Bekasi
S00377,2024-01-11,CUST-130,PROD-037,255,Modern Trade,Depok
S00378,2024-03-06,CUST-059,PROD-021,22,E-commerce,Tasikmalaya Kab.
S00379,2024-07-26,CUST-118,PROD-001,27,E-commerce,Garut
S00380,2024-05-17,CUST-133,PROD-004,474,Distributor,Cirebon Kab.
S00381,2024-11-29,CUST-037,PROD-032,421,Distributor,Indramayu
S00382,2024-11-06,CUST-031,PROD-001,132,Modern Trade,Cirebon Kab.
S00383,2024-04-17,CUST-099,PROD-013,61,Traditional Trade,Purwakarta
S00384,2024-03-26,CUST-094,PROD-017,209,Distributor,Cimahi
S00385,2024-04-27,CUST-176,PROD-012,136,Modern Trade,Cirebon
S00386,2024-07-29,CUST-006,PROD-007,99,Traditional Trade,Pangandaran
S00387,2024-03-28,CUST-015,PROD-003,6,E-commerce,Bogor Kab.
S00388,2024-08-10,CUST-143,PROD-026,472,Distributor,Cimahi
S00389,2024-05-09,CUST-189,PROD-031,9,E-commerce,Cirebon Kab.
S00390,2024-07-13,CUST-016,PROD-036,42,E-commerce,Cimahi
S00391,2024-05-26,CUST-020,PROD-026,36,Traditional Trade,Pangandaran
S00392,2024-04-04,CUST-077,PROD-003,25,Modern Trade,Banjar
S00393,2024-12-16,CUST-044,PROD-028,149,Modern Trade,Tasikmalaya
S00394,2024-10-13,CUST-170,PROD-017,204,Modern Trade,Bogor Kab.
S00395,2024-02-22,CUST-046,PROD-038,235,Distributor,Bekasi
S00396,2024-11-22,CUST-095,PROD-030,27,E-commerce,Pangandaran
S00397,2024-06-17,CUST-162,PROD-002,141,Traditional Trade,Purwakarta
S00398,2024-11-29,CUST-064,PROD-008,129,Traditional Trade,Depok
S00399,2024-11-01,CUST-157,PROD-014,21,Traditional Trade,Subang
S00400,2024-05-19,CUST-131,PROD-037,114,Traditional Trade,Sukabumi
S00401,2024-01-09,CUST-009,PROD-035,137,Traditional Trade,Garut
S00402,2024-03-29,CUST-153,PROD-039,75,Distributor,Bandung
S00403,2024-07-09,CUST-042,PROD-011,133,Traditional Trade,Kuningan
S00404,2024-08-14,CUST-174,PROD-015,50,Distributor,Karawang
S00405,2024-03-26,CUST-073,PROD-002,35,E-commerce,Cimahi
S00406,2024-02-22,CUST-084,PROD-037,274,Modern Trade,Bandung Barat
S00407,2024-11-11,CUST-059,PROD-032,23,E-commerce,Tasikmalaya Kab.
S00408,2024-12-27,CUST-021,PROD-040,47,Modern Trade,Bandung Barat
S00409,2024-07-03,CUST-150,PROD-013,8,Traditional Trade,Purwakarta
S00410,2024-03-03,CUST-157,PROD-017,56,Traditional Trade,Subang
S00411,2024-03-30,CUST-063,PROD-015,9,Traditional Trade,Purwakarta
S00412,2024-01-08,CUST-073,PROD-033,28,E-commerce,Cimahi
S00413,2024-12-05,CUST-061,PROD-016,287,Distributor,Bandung Barat
S00414,2024-02-14,CUST-064,PROD-013,110,Traditional Trade,Depok
S00415,2024-07-23,CUST-069,PROD-022,296,Distributor,Subang
S00416,2024-03-30,CUST-168,PROD-023,48,E-commerce,Majalengka
S00417,2024-07-14,CUST-129,PROD-036,91,Traditional Trade,Sukabumi
S00418,2024-08-20,CUST-106,PROD-010,496,Distributor,Purwakarta
S00419,2024-11-10,CUST-065,PROD-017,47,Modern Trade,Cirebon Kab.
S00420,2024-03-12,CUST-122,PROD-030,56,Traditional Trade,Bogor
S00421,2024-01-05,CUST-062,PROD-013,23,E-commerce,Ciamis
S00422,2024-02-21,CUST-182,PROD-030,50,Traditional Trade,Banjar
S00423,2024-12-01,CUST-103,PROD-030,97,Traditional Trade,Tasikmalaya
S00424,2024-11-23,CUST-060,PROD-007,141,Traditional Trade,Pangandaran
S00425,2024-08-01,CUST-046,PROD-010,280,Distributor,Bekasi
S00426,2024-08-02,CUST-005,PROD-035,54,Traditional Trade,Cimahi
S00427,2024-08-25,CUST-113,PROD-002,211,Modern Trade,Bandung
S00428,2024-03-04,CUST-150,PROD-030,70,Traditional Trade,Purwakarta
S00429,2024-12-06,CUST-181,PROD-019,13,E-commerce,Garut
S00430,2024-05-15,CUST-070,PROD-039,42,Traditional Trade,Majalengka
S00431,2024-04-27,CUST-160,PROD-037,109,Traditional Trade,Sukabumi
S00432,2024-06-30,CUST-011,PROD-003,20,Traditional Trade,Cirebon
S00433,2024-01-19,CUST-138,PROD-025,88,Modern Trade,Kuningan
S00434,2024-03-02,CUST-167,PROD-034,22,Modern Trade,Depok
S00435,2024-09-30,CUST-098,PROD-022,111,Modern Trade,Sumedang
S00436,2024-02-01,CUST-031,PROD-038,161,Modern Trade,Cirebon Kab.
S00437,2024-08-03,CUST-012,PROD-014,139,Traditional Trade,Cirebon
S00438,2024-03-23,CUST-108,PROD-039,91,Traditional Trade,Bandung
S00439,2024-04-29,CUST-080,PROD-002,137,Distributor,Banjar
S00440,2024-04-03,CUST-166,PROD-032,38,Modern Trade,Garut
S00441,2024-04-20,CUST-067,PROD-003,5,E-commerce,Purwakarta
S00442,2024-09-20,CUST-194,PROD-008,109,Modern Trade,Kuningan
S00443,2024-04-05,CUST-052,PROD-026,164,Distributor,Sumedang
S00444,2024-07-19,CUST-133,PROD-032,259,Distributor,Cirebon Kab.
S00445,2024-06-13,CUST-139,PROD-011,91,Traditional Trade,Cianjur
S00446,2024-08-25,CUST-025,PROD-001,78,Traditional Trade,Bandung Barat
S00447,2024-12-12,CUST-035,PROD-015,184,Distributor,Garut Kab.
S00448,2024-09-27,CUST-163,PROD-004,17,Traditional Trade,Tasikmalaya Kab.
S00449,2024-03-15,CUST-022,PROD-004,399,Distributor,Cianjur
S00450,2024-01-12,CUST-165,PROD-028,82,Traditional Trade,Karawang
S00451,2024-03-27,CUST-183,PROD-010,128,Traditional Trade,Bandung Barat
S00452,2024-07-31,CUST-096,PROD-011,174,Distributor,Indramayu
S00453,2024-01-20,CUST-117,PROD-023,38,E-commerce,Cirebon
S00454,2024-06-21,CUST-200,PROD-003,13,E-commerce,Garut Kab.
S00455,2024-08-01,CUST-192,PROD-039,58,Traditional Trade,Cirebon
S00456,2024-04-15,CUST-020,PROD-039,110,Traditional Trade,Pangandaran
S00457,2024-10-17,CUST-106,PROD-017,93,Distributor,Purwakarta
S00458,2024-02-10,CUST-004,PROD-022,234,Modern Trade,Cirebon
S00459,2024-01-29,CUST-018,PROD-027,145,Traditional Trade,Bogor
S00460,2024-09-25,CUST-051,PROD-016,162,Modern Trade,Depok
S00461,2024-06-21,CUST-196,PROD-016,28,Traditional Trade,Depok
S00462,2024-09-04,CUST-020,PROD-040,128,Traditional Trade,Pangandaran
S00463,2024-05-25,CUST-122,PROD-003,33,Traditional Trade,Bogor
S00464,2024-03-23,CUST-137,PROD-033,36,E-commerce,Kuningan
S00465,2024-11-07,CUST-080,PROD-002,451,Distributor,Banjar
S00466,2024-11-01,CUST-154,PROD-039,397,Distributor,Bekasi
S00467,2024-09-07,CUST-102,PROD-027,5,E-commerce,Tasikmalaya Kab.
S00468,2024-03-30,CUST-025,PROD-015,150,Traditional Trade,Bandung Barat
S00469,2024-07-29,CUST-196,PROD-007,129,Traditional Trade,Depok
S00470,2024-04-22,CUST-169,PROD-009,75,Traditional Trade,Ciamis
S00471,2024-02-04,CUST-059,PROD-006,9,E-commerce,Tasikmalaya Kab.
S00472,2024-12-06,CUST-045,PROD-012,103,Traditional Trade,Bogor
S00473,2024-02-21,CUST-041,PROD-030,12,E-commerce,Cirebon Kab.
S00474,2024-12-16,CUST-038,PROD-020,101,Distributor,Purwakarta
S00475,2024-06-01,CUST-117,PROD-020,46,E-commerce,Cirebon
S00476,2024-03-07,CUST-019,PROD-027,108,Traditional Trade,Banjar
S00477,2024-07-09,CUST-014,PROD-020,48,Traditional Trade,Pangandaran
S00478,2024-11-23,CUST-127,PROD-007,13,Traditional Trade,Depok
S00479,2024-09-27,CUST-149,PROD-040,12,E-commerce,Bekasi
S00480,2024-11-03,CUST-143,PROD-040,149,Distributor,Cimahi
S00481,2024-08-23,CUST-003,PROD-030,37,E-commerce,Purwakarta
S00482,2024-09-06,CUST-037,PROD-008,186,Distributor,Indramayu
S00483,2024-11-16,CUST-117,PROD-002,39,E-commerce,Cirebon
S00484,2024-03-24,CUST-174,PROD-014,415,Distributor,Karawang
S00485,2024-06-18,CUST-016,PROD-010,22,E-commerce,Cimahi
S00486,2024-03-16,CUST-142,PROD-018,194,Distributor,Cirebon Kab.
S00487,2024-12-28,CUST-009,PROD-018,92,Traditional Trade,Garut
S00488,2024-12-15,CUST-007,PROD-016,42,Modern Trade,Depok
S00489,2024-01-16,CUST-142,PROD-005,320,Distributor,Cirebon Kab.
S00490,2024-09-13,CUST-134,PROD-031,31,Traditional Trade,Bandung Barat
S00491,2024-12-09,CUST-015,PROD-037,34,E-commerce,Bogor Kab.
S00492,2024-03-06,CUST-180,PROD-020,494,Distributor,Garut Kab.
S00493,2024-07-20,CUST-072,PROD-023,161,Distributor,Sumedang
S00494,2024-12-06,CUST-162,PROD-032,86,Traditional Trade,Purwakarta
S00495,2024-01-14,CUST-104,PROD-017,21,E-commerce,Karawang
S00496,2024-09-09,CUST-129,PROD-013,52,Traditional Trade,Sukabumi
S00497,2024-04-05,CUST-096,PROD-013,57,Distributor,Indramayu
S00498,2024-12-09,CUST-122,PROD-017,138,Traditional Trade,Bogor
S00499,2024-12-23,CUST-115,PROD-015,127,Modern Trade,Cimahi
S00500,2024-12-15,CUST-197,PROD-026,133,Distributor,Bandung
S00501,2024-06-12,CUST-148,PROD-028,2,E-commerce,Bogor
S00502,2024-11-20,CUST-080,PROD-030,292,Distributor,Banjar
S00503,2024-11-14,CUST-007,PROD-035,246,Modern Trade,Depok
S00504,2024-04-11,CUST-135,PROD-022,159,Modern Trade,Bandung
S00505,2024-11-10,CUST-050,PROD-010,423,Distributor,Sukabumi
S00506,2024-01-15,CUST-130,PROD-011,30,Modern Trade,Depok
S00507,2024-07-31,CUST-047,PROD-038,143,Modern Trade,Garut
S00508,2024-03-19,CUST-014,PROD-033,127,Traditional Trade,Pangandaran
S00509,2024-02-15,CUST-031,PROD-006,105,Modern Trade,Cirebon Kab.
S00510,2024-01-30,CUST-050,PROD-037,62,Distributor,Sukabumi
S00511,2024-09-08,CUST-189,PROD-007,1,E-commerce,Cirebon Kab.
S00512,2024-04-16,CUST-041,PROD-012,22,E-commerce,Cirebon Kab.
S00513,2024-09-23,CUST-014,PROD-007,121,Traditional Trade,Pangandaran
S00514,2024-01-26,CUST-133,PROD-002,201,Distributor,Cirebon Kab.
S00515,2024-04-10,CUST-005,PROD-001,68,Traditional Trade,Cimahi
S00516,2024-07-08,CUST-192,PROD-023,65,Traditional Trade,Cirebon
S00517,2024-10-27,CUST-157,PROD-025,112,Traditional Trade,Subang
S00518,2024-04-11,CUST-005,PROD-018,16,Traditional Trade,Cimahi
S00519,2024-08-11,CUST-113,PROD-007,99,Modern Trade,Bandung
S00520,2024-11-27,CUST-118,PROD-003,4,E-commerce,Garut
S00521,2024-08-07,CUST-096,PROD-029,132,Distributor,Indramayu
S00522,2024-03-19,CUST-036,PROD-010,132,Traditional Trade,Sukabumi Kab.
S00523,2024-01-10,CUST-079,PROD-005,12,E-commerce,Bogor Kab.
S00524,2024-11-22,CUST-019,PROD-034,37,Traditional Trade,Banjar
S00525,2024-01-09,CUST-192,PROD-008,132,Traditional Trade,Cirebon
S00526,2024-11-23,CUST-022,PROD-014,149,Distributor,Cianjur
S00527,2024-07-04,CUST-162,PROD-040,110,Traditional Trade,Purwakarta
S00528,2024-12-13,CUST-056,PROD-006,76,Traditional Trade,Sumedang
S00529,2024-10-31,CUST-017,PROD-001,78,Traditional Trade,Cianjur
S00530,2024-12-31,CUST-184,PROD-033,145,Distributor,Sukabumi Kab.
S00531,2024-04-19,CUST-017,PROD-040,96,Traditional Trade,Cianjur
S00532,2024-10-15,CUST-146,PROD-011,10,E-commerce,Bogor
S00533,2024-05-05,CUST-173,PROD-024,184,Modern Trade,Depok
S00534,2024-06-14,CUST-078,PROD-010,234,Modern Trade,Sukabumi Kab.
S00535,2024-08-12,CUST-056,PROD-023,63,Traditional Trade,Sumedang
S00536,2024-11-23,CUST-080,PROD-016,224,Distributor,Banjar
S00537,2024-12-27,CUST-050,PROD-037,105,Distributor,Sukabumi
S00538,2024-10-15,CUST-058,PROD-016,49,E-commerce,Sukabumi
S00539,2024-05-14,CUST-018,PROD-031,17,Traditional Trade,Bogor
S00540,2024-05-17,CUST-135,PROD-006,44,Modern Trade,Bandung
S00541,2024-09-30,CUST-076,PROD-030,168,Distributor,Bekasi Kab.
S00542,2024-03-21,CUST-010,PROD-037,29,E-commerce,Kuningan
S00543,2024-02-11,CUST-069,PROD-001,105,Distributor,Subang
S00544,2024-04-20,CUST-085,PROD-025,114,Modern Trade,Sukabumi Kab.
S00545,2024-04-02,CUST-131,PROD-021,138,Traditional Trade,Sukabumi
S00546,2024-04-05,CUST-083,PROD-035,225,Distributor,Cirebon Kab.
S00547,2024-03-20,CUST-109,PROD-038,110,Traditional Trade,Tasikmalaya
S00548,2024-01-17,CUST-044,PROD-005,89,Modern Trade,Tasikmalaya
S00549,2024-01-07,CUST-198,PROD-012,212,Distributor,Bandung
S00550,2024-12-28,CUST-142,PROD-005,451,Distributor,Cirebon Kab.
S00551,2024-05-20,CUST-132,PROD-009,11,E-commerce,Cimahi
S00552,2024-04-28,CUST-018,PROD-009,55,Traditional Trade,Bogor
S00553,2024-08-31,CUST-093,PROD-035,426,Distributor,Tasikmalaya
S00554,2024-03-16,CUST-180,PROD-001,328,Distributor,Garut Kab.
S00555,2024-12-16,CUST-038,PROD-010,352,Distributor,Purwakarta
S00556,2024-10-25,CUST-148,PROD-039,11,E-commerce,Bogor
S00557,2024-02-04,CUST-172,PROD-036,492,Distributor,Kuningan
S00558,2024-05-14,CUST-051,PROD-037,136,Modern Trade,Depok
S00559,2024-11-25,CUST-019,PROD-035,60,Traditional Trade,Banjar
S00560,2024-12-15,CUST-120,PROD-017,243,Modern Trade,Cimahi
S00561,2024-06-09,CUST-068,PROD-013,27,E-commerce,Bogor
S00562,2024-08-07,CUST-066,PROD-006,82,Modern Trade,Cimahi
S00563,2024-03-02,CUST-141,PROD-037,468,Distributor,Bogor
S00564,2024-12-29,CUST-190,PROD-032,9,E-commerce,Cirebon Kab.
S00565,2024-03-19,CUST-189,PROD-011,18,E-commerce,Cirebon Kab.
S00566,2024-12-14,CUST-158,PROD-017,48,Traditional Trade,Depok
S00567,2024-08-20,CUST-098,PROD-005,256,Modern Trade,Sumedang
S00568,2024-08-05,CUST-158,PROD-006,60,Traditional Trade,Depok
S00569,2024-06-27,CUST-179,PROD-010,225,Distributor,Depok
S00570,2024-03-19,CUST-088,PROD-033,405,Distributor,Indramayu
S00571,2024-03-05,CUST-176,PROD-030,266,Modern Trade,Cirebon
S00572,2024-03-16,CUST-033,PROD-021,460,Distributor,Majalengka
S00573,2024-03-07,CUST-105,PROD-017,350,Distributor,Sukabumi
S00574,2024-10-21,CUST-074,PROD-027,40,E-commerce,Bogor Kab.
S00575,2024-04-19,CUST-082,PROD-003,72,Modern Trade,Tasikmalaya Kab.
S00576,2024-01-23,CUST-019,PROD-029,42,Traditional Trade,Banjar
S00577,2024-12-22,CUST-071,PROD-002,33,Traditional Trade,Bogor Kab.
S00578,2024-11-26,CUST-057,PROD-029,49,Modern Trade,Tasikmalaya Kab.
S00579,2024-12-10,CUST-147,PROD-036,19,E-commerce,Bandung
S00580,2024-12-30,CUST-079,PROD-034,24,E-commerce,Bogor Kab.
S00581,2024-03-04,CUST-169,PROD-037,60,Traditional Trade,Ciamis
S00582,2024-05-01,CUST-042,PROD-001,48,Traditional Trade,Kuningan
S00583,2024-10-10,CUST-180,PROD-026,242,Distributor,Garut Kab.
S00584,2024-09-08,CUST-116,PROD-001,36,E-commerce,Cianjur
S00585,2024-02-27,CUST-004,PROD-004,224,Modern Trade,Cirebon
S00586,2024-11-06,CUST-004,PROD-039,150,Modern Trade,Cirebon
S00587,2024-03-17,CUST-005,PROD-014,53,Traditional Trade,Cimahi
S00588,2024-03-17,CUST-041,PROD-018,37,E-commerce,Cirebon Kab.
S00589,2024-07-07,CUST-108,PROD-034,79,Traditional Trade,Bandung
S00590,2024-07-30,CUST-087,PROD-001,240,Distributor,Subang
S00591,2024-07-25,CUST-104,PROD-022,7,E-commerce,Karawang
S00592,2024-02-04,CUST-117,PROD-016,35,E-commerce,Cirebon
S00593,2024-11-24,CUST-101,PROD-022,148,Modern Trade,Cianjur
S00594,2024-03-28,CUST-189,PROD-016,49,E-commerce,Cirebon Kab.
S00595,2024-02-18,CUST-075,PROD-028,412,Distributor,Bandung Barat
S00596,2024-11-28,CUST-183,PROD-028,115,Traditional Trade,Bandung Barat
S00597,2024-12-18,CUST-075,PROD-022,164,Distributor,Bandung Barat
S00598,2024-11-20,CUST-013,PROD-006,217,Distributor,Cianjur
S00599,2024-11-04,CUST-142,PROD-025,326,Distributor,Cirebon Kab.
S00600,2024-08-22,CUST-188,PROD-002,56,Modern Trade,Bekasi Kab.
S00601,2024-07-13,CUST-200,PROD-007,3,E-commerce,Garut Kab.
S00602,2024-02-03,CUST-025,PROD-017,131,Traditional Trade,Bandung Barat
S00603,2024-05-09,CUST-115,PROD-035,234,Modern Trade,Cimahi
S00604,2024-04-25,CUST-172,PROD-020,199,Distributor,Kuningan
S00605,2024-03-26,CUST-082,PROD-002,296,Modern Trade,Tasikmalaya Kab.
S00606,2024-09-22,CUST-010,PROD-007,46,E-commerce,Kuningan
S00607,2024-06-21,CUST-199,PROD-032,49,Traditional Trade,Tasikmalaya
S00608,2024-02-01,CUST-050,PROD-019,63,Distributor,Sukabumi
S00609,2024-03-16,CUST-172,PROD-012,170,Distributor,Kuningan
S00610,2024-09-01,CUST-142,PROD-009,445,Distributor,Cirebon Kab.
S00611,2024-01-30,CUST-015,PROD-027,27,E-commerce,Bogor Kab.
S00612,2024-11-16,CUST-016,PROD-014,13,E-commerce,Cimahi
S00613,2024-06-20,CUST-002,PROD-002,24,E-commerce,Ciamis
S00614,2024-06-15,CUST-158,PROD-021,121,Traditional Trade,Depok
S00615,2024-07-30,CUST-030,PROD-004,47,E-commerce,Banjar
S00616,2024-11-08,CUST-082,PROD-021,133,Modern Trade,Tasikmalaya Kab.
S00617,2024-04-18,CUST-031,PROD-022,63,Modern Trade,Cirebon Kab.
S00618,2024-08-30,CUST-077,PROD-002,280,Modern Trade,Banjar
S00619,2024-07-19,CUST-148,PROD-017,7,E-commerce,Bogor
S00620,2024-03-28,CUST-177,PROD-019,117,Traditional Trade,Bogor Kab.
S00621,2024-11-25,CUST-114,PROD-040,65,Distributor,Cirebon Kab.
S00622,2024-10-31,CUST-035,PROD-024,265,Distributor,Garut Kab.
S00623,2024-08-23,CUST-023,PROD-020,139,Traditional Trade,Cirebon Kab.
S00624,2024-11-16,CUST-106,PROD-038,92,Distributor,Purwakarta
S00625,2024-11-21,CUST-097,PROD-012,32,Traditional Trade,Karawang
S00626,2024-09-14,CUST-115,PROD-025,107,Modern Trade,Cimahi
S00627,2024-11-12,CUST-100,PROD-023,64,Traditional Trade,Pangandaran
S00628,2024-09-09,CUST-189,PROD-034,38,E-commerce,Cirebon Kab.
S00629,2024-08-31,CUST-055,PROD-032,140,Modern Trade,Subang
S00630,2024-08-08,CUST-195,PROD-024,133,Traditional Trade,Tasikmalaya
S00631,2024-10-07,CUST-008,PROD-025,168,Modern Trade,Tasikmalaya Kab.
S00632,2024-02-29,CUST-168,PROD-003,23,E-commerce,Majalengka
S00633,2024-11-25,CUST-059,PROD-025,20,E-commerce,Tasikmalaya Kab.
S00634,2024-11-23,CUST-128,PROD-028,16,E-commerce,Tasikmalaya Kab.
S00635,2024-01-12,CUST-032,PROD-012,223,Distributor,Tasikmalaya
S00636,2024-11-09,CUST-093,PROD-026,337,Distributor,Tasikmalaya
S00637,2024-02-18,CUST-007,PROD-008,90,Modern Trade,Depok
S00638,2024-04-15,CUST-002,PROD-005,18,E-commerce,Ciamis
S00639,2024-10-03,CUST-085,PROD-011,205,Modern Trade,Sukabumi Kab.
S00640,2024-03-01,CUST-134,PROD-035,39,Traditional Trade,Bandung Barat
S00641,2024-11-06,CUST-106,PROD-027,409,Distributor,Purwakarta
S00642,2024-11-11,CUST-036,PROD-038,104,Traditional Trade,Sukabumi Kab.
S00643,2024-06-25,CUST-160,PROD-019,27,Traditional Trade,Sukabumi
S00644,2024-01-03,CUST-045,PROD-032,145,Traditional Trade,Bogor
S00645,2024-04-02,CUST-042,PROD-028,146,Traditional Trade,Kuningan
S00646,2024-08-08,CUST-053,PROD-036,9,Traditional Trade,Bogor Kab.
S00647,2024-12-26,CUST-110,PROD-018,260,Modern Trade,Depok
S00648,2024-08-13,CUST-009,PROD-010,32,Traditional Trade,Garut
S00649,2024-03-26,CUST-087,PROD-032,286,Distributor,Subang
S00650,2024-08-14,CUST-114,PROD-018,181,Distributor,Cirebon Kab.
S00651,2024-07-09,CUST-075,PROD-012,355,Distributor,Bandung Barat
S00652,2024-10-22,CUST-177,PROD-008,106,Traditional Trade,Bogor Kab.
S00653,2024-02-10,CUST-130,PROD-033,294,Modern Trade,Depok
S00654,2024-10-12,CUST-195,PROD-038,41,Traditional Trade,Tasikmalaya
S00655,2024-07-09,CUST-011,PROD-014,134,Traditional Trade,Cirebon
S00656,2024-12-20,CUST-050,PROD-002,421,Distributor,Sukabumi
S00657,2024-04-17,CUST-163,PROD-009,62,Traditional Trade,Tasikmalaya Kab.
S00658,2024-08-14,CUST-122,PROD-005,150,Traditional Trade,Bogor
S00659,2024-12-11,CUST-143,PROD-034,411,Distributor,Cimahi
S00660,2024-02-08,CUST-075,PROD-019,361,Distributor,Bandung Barat
S00661,2024-12-12,CUST-031,PROD-007,131,Modern Trade,Cirebon Kab.
S00662,2024-09-04,CUST-092,PROD-039,107,Traditional Trade,Kuningan
S00663,2024-01-27,CUST-190,PROD-017,22,E-commerce,Cirebon Kab.
S00664,2024-04-06,CUST-156,PROD-026,29,E-commerce,Kuningan
S00665,2024-09-14,CUST-153,PROD-027,109,Distributor,Bandung
S00666,2024-01-26,CUST-092,PROD-028,142,Traditional Trade,Kuningan
S00667,2024-07-26,CUST-153,PROD-020,389,Distributor,Bandung
S00668,2024-04-18,CUST-075,PROD-006,433,Distributor,Bandung Barat
S00669,2024-08-09,CUST-092,PROD-008,84,Traditional Trade,Kuningan
S00670,2024-01-18,CUST-129,PROD-032,138,Traditional Trade,Sukabumi
S00671,2024-11-23,CUST-187,PROD-019,271,Modern Trade,Pangandaran
S00672,2024-12-23,CUST-197,PROD-032,391,Distributor,Bandung
S00673,2024-12-22,CUST-042,PROD-019,86,Traditional Trade,Kuningan
S00674,2024-10-06,CUST-110,PROD-024,51,Modern Trade,Depok
S00675,2024-02-18,CUST-162,PROD-024,78,Traditional Trade,Purwakarta
S00676,2024-10-10,CUST-194,PROD-017,31,Modern Trade,Kuningan
S00677,2024-01-10,CUST-018,PROD-018,83,Traditional Trade,Bogor
S00678,2024-01-09,CUST-077,PROD-012,244,Modern Trade,Banjar
S00679,2024-04-12,CUST-133,PROD-023,206,Distributor,Cirebon Kab.
S00680,2024-06-18,CUST-020,PROD-018,75,Traditional Trade,Pangandaran
S00681,2024-10-17,CUST-194,PROD-016,123,Modern Trade,Kuningan
S00682,2024-09-01,CUST-127,PROD-016,38,Traditional Trade,Depok
S00683,2024-05-31,CUST-075,PROD-036,145,Distributor,Bandung Barat
S00684,2024-03-30,CUST-062,PROD-023,2,E-commerce,Ciamis
S00685,2024-12-31,CUST-032,PROD-022,459,Distributor,Tasikmalaya
S00686,2024-05-19,CUST-186,PROD-039,113,Traditional Trade,Tasikmalaya
S00687,2024-06-03,CUST-178,PROD-033,79,Traditional Trade,Karawang
S00688,2024-03-01,CUST-166,PROD-024,284,Modern Trade,Garut
S00689,2024-10-29,CUST-183,PROD-020,129,Traditional Trade,Bandung Barat
S00690,2024-09-07,CUST-028,PROD-033,29,Modern Trade,Cirebon Kab.
S00691,2024-03-16,CUST-074,PROD-031,33,E-commerce,Bogor Kab.
S00692,2024-02-01,CUST-081,PROD-040,218,Modern Trade,Sumedang
S00693,2024-08-31,CUST-022,PROD-008,421,Distributor,Cianjur
S00694,2024-08-22,CUST-171,PROD-010,98,Traditional Trade,Bekasi
S00695,2024-03-30,CUST-164,PROD-001,86,Traditional Trade,Sukabumi Kab.
S00696,2024-12-17,CUST-096,PROD-021,401,Distributor,Indramayu
S00697,2024-02-26,CUST-122,PROD-025,108,Traditional Trade,Bogor
S00698,2024-05-23,CUST-123,PROD-032,45,E-commerce,Bandung
S00699,2024-12-14,CUST-052,PROD-010,309,Distributor,Sumedang
S00700,2024-05-16,CUST-164,PROD-009,135,Traditional Trade,Sukabumi Kab.
S00701,2024-08-16,CUST-156,PROD-020,38,E-commerce,Kuningan
S00702,2024-05-02,CUST-078,PROD-020,70,Modern Trade,Sukabumi Kab.
S00703,2024-03-30,CUST-186,PROD-040,42,Traditional Trade,Tasikmalaya
S00704,2024-12-27,CUST-164,PROD-007,122,Traditional Trade,Sukabumi Kab.
S00705,2024-05-09,CUST-070,PROD-011,138,Traditional Trade,Majalengka
S00706,2024-11-29,CUST-137,PROD-021,40,E-commerce,Kuningan
S00707,2024-03-19,CUST-021,PROD-038,78,Modern Trade,Bandung Barat
S00708,2024-03-14,CUST-064,PROD-019,87,Traditional Trade,Depok
S00709,2024-01-12,CUST-076,PROD-015,284,Distributor,Bekasi Kab.
S00710,2024-08-21,CUST-061,PROD-006,91,Distributor,Bandung Barat
S00711,2024-04-24,CUST-095,PROD-010,35,E-commerce,Pangandaran
S00712,2024-11-20,CUST-040,PROD-016,139,Modern Trade,Garut
